ems_id,monitoring_location,date,nh3,ph,temp_ems,month,temp_monthly,temp,temp_source,wqg_limit,exceeds,station
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-04-12,0.04,6.72,4.1,4,3.644079740380158,4.1,measured,1.9622308957229744,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-10-18,0.03,6.92,4.1,10,6.969175675675677,4.1,measured,1.9629303142665238,FALSE,D/S Houston STP Outfall
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-01-17,0.2,7.33,NA,1,0.2645200892857143,0.2645200892857143,monthly_climatology,2.0714834474754302,FALSE,D/S Houston STP Outfall
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-06-02,0.008,7.3,NA,6,14.85150622406639,14.85150622406639,monthly_climatology,1.7779513317875282,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-01-10,0.203,7.7,NA,1,0.2645200892857143,0.2645200892857143,monthly_climatology,2.074865442586008,FALSE,D/S Houston Sewage (2.4 km)
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-02-17,0.149,6.87,0.5,2,0.25514467876409996,0.5,measured,2.0618182638451406,FALSE,D/S Houston STP Outfall
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-10-15,0.007,7,4.9,10,6.969175675675677,4.9,measured,1.9440342901606131,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-04-14,0.06,6.85,1.8,4,3.644079740380158,1.8,measured,2.0235681617809758,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-12-15,0.08,6.97,0.1,12,0.26334338647134853,0.1,measured,2.074477573210879,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1988-08-29,0.005,8.3,NA,8,18.262268041237114,18.262268041237114,monthly_climatology,0.5529526366299599,FALSE,U/S Houston STP
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-02-18,0.095,7.7,NA,2,0.25514467876409996,0.25514467876409996,monthly_climatology,2.075149973619146,FALSE,D/S Houston Sewage (2.4 km)
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1983-12-05,0.15,7.4,NA,12,0.26334338647134853,0.26334338647134853,monthly_climatology,2.072173235901255,FALSE,D/S Houston Sewage (2.4 km)
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-03-19,0.007,6.7,0.2,3,0.38433522727272784,0.2,measured,2.0706198831110254,FALSE,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-05-17,NA,6.54,7.4,5,8.656101618705035,7.4,measured,1.8877116313637297,NA,U/S Houston STP
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-03-06,0.005,7.3,NA,3,0.38433522727272784,0.38433522727272784,monthly_climatology,2.067564772309195,FALSE,U/S Houston STP
