ems_id,monitoring_location,date,year,month,parameter,result,unit,method_detection_limit,result_letter
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-08-21,2000,8,Temperature,16.4,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-11-27,2000,11,Oxygen Dissolved,3.65,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-12-18,2000,12,Specific Conductance,848,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-09-18,2000,9,Oxygen Dissolved,6.69,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-07-18,2000,7,Oxygen Dissolved,15.3,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-09-27,2000,9,Oxygen Dissolved,6.35,mg/L,NA,NA
E294174,WQ E5 (ALLEN CR),2013-11-21,2013,11,Turbidity,0.1,NTU,0.1,<
E294171,WQ E2 (PARROT FSR),2013-10-24,2013,10,Residue: Non-filterable (TSS),4,mg/L,4,<
E294172,WQ E3 (GOOSLY N FSR),2015-07-22,2015,7,Specific Conductance,167,uS/cm,1,NA
E307186,UBR D/S BULKLEY LAKE,2017-05-10,2017,5,pH,7.49,pH units,0.1,NA
E307185,MCQUARRIE CREEK - LOWER,2017-05-10,2017,5,Turbidity,3.49,NTU,0.1,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2017-07-04,2017,7,Residue: Non-filterable (TSS),4.3,mg/L,3,NA
E307225,MCQUARRIE CREEK UPPER,2017-07-11,2017,7,Turbidity,0.31,NTU,0.1,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2017-06-12,2017,6,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2017-10-30,2017,10,Residue: Non-filterable (TSS),5.3,mg/L,3,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2019-05-06,2019,5,Residue: Non-filterable (TSS),5.2,mg/L,3,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2021-05-17,2021,5,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2021-01-18,2021,1,Residue: Non-filterable (TSS),3,mg/L,3,<
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2021-09-27,2021,9,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2023-03-06,2023,3,Residue: Non-filterable (TSS),3,mg/L,3,<
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2023-12-19,2023,12,Residue: Non-filterable (TSS),3,mg/L,3,<
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2024-05-28,2024,5,Residue: Non-filterable (TSS),11.5,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1991-12-23,1991,12,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1994-07-25,1994,7,Residue: Non-filterable (TSS),1,mg/L,NA,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1992-07-27,1992,7,pH,8.94,pH units,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2018-07-03,2018,7,Residue: Non-filterable (TSS),3,mg/L,3,<
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2020-05-04,2020,5,Residue: Non-filterable (TSS),3,mg/L,3,<
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2022-08-29,2022,8,Residue: Non-filterable (TSS),6.9,mg/L,3,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2023-05-12,2023,5,Residue: Non-filterable (TSS),3,mg/L,3,<
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2023-11-29,2023,11,Residue: Non-filterable (TSS),22.5,mg/L,3,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2024-06-04,2024,6,Residue: Non-filterable (TSS),3,mg/L,3,<
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2024-08-12,2024,8,Residue: Non-filterable (TSS),121,mg/L,3,NA
0400761,GETTY CREEK PE04475 EQUITY SILVER,1980-05-30,1980,5,pH,6.5,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1982-12-14,1982,12,Residue: Non-filterable (TSS),2.8,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1982-12-29,1982,12,pH,6.7,pH units,NA,NA
0700108,FOXY C UPSTREAM OF BRIDGE,1994-05-30,1994,5,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,1990-01-15,1990,1,pH,7.2,pH units,NA,NA
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,1991-05-27,1991,5,pH,6.8,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1988-09-12,1988,9,Residue: Non-filterable (TSS),7,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-07-14,1986,7,Residue: Non-filterable (TSS),11,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-09-15,1986,9,pH,8,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-09-22,1986,9,pH,7.9,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1993-10-04,1993,10,pH,7.66,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1993-03-22,1993,3,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1991-03-04,1991,3,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1991-03-11,1991,3,Residue: Non-filterable (TSS),1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-04-02,1997,4,Specific Conductance,775,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-04-08,1997,4,Temperature,5.4,C,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1990-05-14,1990,5,Turbidity,2,NTU,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-04-09,1997,4,Specific Conductance,777,uS/cm,NA,NA
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,1993-10-25,1993,10,pH,7.83,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-10-24,1996,10,Temperature,5.9,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-12-20,1996,12,Temperature,2.6,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-11-06,1996,11,Oxygen Dissolved,3.6,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-01-27,1997,1,pH,6.28,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-16,1996,7,Specific Conductance,756,uS/cm,NA,NA
E207066,BUCK CREEK AT HOUSTON,1987-07-16,1987,7,Residue: Non-filterable (TSS),1,mg/L,NA,NA
E216161,EQUITY PIEZOMETER RH-82-06 #1 DAM SEEPAGE,1993-10-19,1993,10,pH,7.53,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-06-23,1997,6,Specific Conductance,915,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-09,1997,5,pH,7.14,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-07,1997,5,Specific Conductance,822,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-23,1997,5,Temperature,13,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-02-09,1999,2,Oxygen Dissolved,2.6,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-02-10,1999,2,Oxygen Dissolved,2.3,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-01-20,1998,1,Specific Conductance,1287,uS/cm,NA,NA
E228922,PR-08856 LEACHATE LAGOON 1996,1997-10-30,1997,10,Residue: Non-filterable (TSS),85,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-12-23,1997,12,pH,6.66,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-12-08,1997,12,Temperature,3.3,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-03,1997,9,pH,6.86,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-10,1997,10,Specific Conductance,1146,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-02-17,1998,2,pH,7,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-11-05,1997,11,Temperature,7.4,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-03-31,1998,3,Oxygen Dissolved,3.8,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-03-23,1998,3,pH,7.26,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-15,1998,6,Oxygen Dissolved,3.5,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-11,1998,6,pH,7.56,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-09-17,1998,9,Specific Conductance,835,uS/cm,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-11-17,1998,11,Temperature,-0.2,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-03,1998,12,Specific Conductance,998,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-12,1998,8,Specific Conductance,899,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-13,1998,8,Specific Conductance,896,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-11-30,1998,11,pH,6.97,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-05-27,1999,5,Specific Conductance,933,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-06,1999,7,Specific Conductance,941,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-12-08,1999,12,Specific Conductance,810,uS/cm,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-10-13,1999,10,Temperature,3.4,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-10-14,1999,10,Specific Conductance,750,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-31,2000,3,Specific Conductance,748,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-03,2000,3,pH,6.71,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-09,2000,3,Oxygen Dissolved,2.1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-13,2000,3,pH,6.84,pH units,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-09-15,1999,9,Oxygen Dissolved,13,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-05-30,2000,5,pH,8.57,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2001-01-03,2001,1,pH,7.3,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2001-01-22,2001,1,Temperature,2.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-08-10,2000,8,Temperature,20.4,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-12-27,2000,12,Oxygen Dissolved,1.37,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-12-13,2000,12,Specific Conductance,831,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-09-15,2000,9,Specific Conductance,684,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-07-14,2000,7,Specific Conductance,599,uS/cm,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2018-04-23,2018,4,Residue: Non-filterable (TSS),5.7,mg/L,3,NA
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2019-05-27,2019,5,Residue: Non-filterable (TSS),403,mg/L,3,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2019-05-13,2019,5,Residue: Non-filterable (TSS),4.2,mg/L,3,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2020-04-13,2020,4,Residue: Non-filterable (TSS),5.3,mg/L,3,NA
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2020-03-23,2020,3,Residue: Non-filterable (TSS),3,mg/L,3,<
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2020-04-27,2020,4,Residue: Non-filterable (TSS),101,mg/L,3,NA
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-12-14,2020,12,Residue: Non-filterable (TSS),340,mg/L,3,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2021-10-04,2021,10,Residue: Non-filterable (TSS),3,mg/L,3,<
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2022-01-11,2022,1,Residue: Non-filterable (TSS),3,mg/L,3,<
0400767,BUCK CREEK AT KLO BRIDGE SOUTH OF HOUSTON PE04475 EQUITY SILVER,2023-06-08,2023,6,Residue: Non-filterable (TSS),3,mg/L,3,<
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2023-06-26,2023,6,Residue: Non-filterable (TSS),3.6,mg/L,3,NA
0400760,EQUITY SILVER PE04475 SEEPAGE NO. 1 DAM,1981-10-19,1981,10,Residue: Non-filterable (TSS),110,mg/L,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1982-07-13,1982,7,Residue: Non-filterable (TSS),5.5,mg/L,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1982-08-17,1982,8,Residue: Non-filterable (TSS),6.5,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1982-10-19,1982,10,Residue: Non-filterable (TSS),6.5,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1982-03-24,1982,3,Temperature,1.5,C,NA,NA
0400762,BESSEMER CREEK EQUITY MINE,1982-04-20,1982,4,Specific Conductance,2600,uS/cm,NA,NA
0400201,BULKLEY R CONTROL AT HOUSTON EAST BRIDGE,1975-06-02,1975,6,Turbidity,21,NTU,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1983-07-26,1983,7,pH,7.47,pH units,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1989-08-08,1989,8,pH,8.4,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-06-12,2000,6,Temperature,17.5,C,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1986-10-06,1986,10,pH,7.3,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1986-10-06,1986,10,Residue: Non-filterable (TSS),1,mg/L,NA,<
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1990-06-25,1990,6,pH,7.1,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1989-07-31,1989,7,pH,7.7,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1988-08-02,1988,8,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-06-18,1985,6,pH,7.4,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1985-08-12,1985,8,pH,7.6,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1987-08-17,1987,8,Residue: Non-filterable (TSS),2,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-07-21,1986,7,pH,8,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1993-06-07,1993,6,pH,7.05,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1995-04-17,1995,4,pH,6.75,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1990-03-26,1990,3,Residue: Non-filterable (TSS),8.7,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1990-09-04,1990,9,pH,7.6,pH units,NA,NA
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,1993-05-31,1993,5,pH,6.47,pH units,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1993-02-22,1993,2,pH,7.97,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-08-20,1997,8,Specific Conductance,998,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-26,1996,9,Oxygen Dissolved,5.1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-09,1996,9,pH,6.13,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-19,1996,9,Temperature,12.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-12-04,1996,12,pH,6.96,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-01-17,1997,1,pH,6.6,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-10-02,1996,10,Temperature,11.6,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-22,1996,7,pH,6.96,pH units,NA,NA
E207067,BUCK CREEK AT SECOND BRIDGE CROSSING,1987-07-16,1987,7,Residue: Non-filterable (TSS),1,mg/L,NA,NA
E216160,EQUITY PIEZOMETER RH-82-05 LOWER BESSEMER CK,1983-03-10,1983,3,pH,7.2,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-06-13,1997,6,pH,6.93,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-21,1997,5,Temperature,13.2,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-30,1997,5,Oxygen Dissolved,3.5,mg/L,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-02-18,1998,2,pH,7.26,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-09-05,1997,9,Oxygen Dissolved,1.5,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-24,1997,10,pH,6.62,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-02-27,1998,2,pH,7.16,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-05-13,1996,5,Specific Conductance,731,uS/cm,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-03-06,1996,3,Specific Conductance,205,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-04-16,1998,4,Temperature,6.1,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-16,1998,6,pH,7.38,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-06-03,1998,6,pH,7.12,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-23,1998,12,pH,7.07,pH units,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-09-16,1998,9,Residue: Non-filterable (TSS),1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-26,1998,8,Oxygen Dissolved,1.9,mg/L,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-08-11,1998,8,Temperature,13.6,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-12-29,1998,12,Oxygen Dissolved,1.8,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-08-07,1998,8,Oxygen Dissolved,4.4,mg/L,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1983-04-05,1983,4,Residue: Non-filterable (TSS),53.5,mg/L,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1982-09-21,1982,9,pH,7.38,pH units,NA,NA
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-05-26,1982,5,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1975-06-25,1975,6,Specific Conductance,100,uS/cm,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1982-04-28,1982,4,Specific Conductance,460,uS/cm,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1982-10-05,1982,10,Residue: Non-filterable (TSS),1,mg/L,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1983-01-25,1983,1,pH,6.86,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1984-04-09,1984,4,Specific Conductance,190,uS/cm,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1983-12-01,1983,12,pH,7.1,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1992-10-26,1992,10,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1995-08-28,1995,8,Residue: Non-filterable (TSS),3,mg/L,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1994-11-28,1994,11,pH,7.46,pH units,NA,NA
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,1987-04-20,1987,4,pH,7.8,pH units,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1989-07-31,1989,7,Residue: Non-filterable (TSS),1,mg/L,NA,<
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-02-11,1986,2,Turbidity,1.5,NTU,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-08-18,1986,8,pH,7.5,pH units,NA,NA
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-10-06,1986,10,pH,7.6,pH units,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1988-08-29,1988,8,Specific Conductance,173,uS/cm,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1989-08-08,1989,8,Residue: Non-filterable (TSS),5,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1994-05-24,1994,5,pH,7,pH units,NA,NA
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,1990-10-29,1990,10,Residue: Non-filterable (TSS),2.9,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-13,1999,4,Temperature,5.9,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-01-19,1999,1,Oxygen Dissolved,2.2,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-08-13,1999,8,Specific Conductance,812,uS/cm,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-08-13,1999,8,Temperature,18.8,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-08-11,1999,8,pH,8.13,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-11-17,1999,11,Temperature,7.5,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-10-13,1999,10,Temperature,15.8,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-10-25,1999,10,Temperature,9.1,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-15,2000,3,Temperature,3.2,C,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-01,2000,3,Specific Conductance,904,uS/cm,NA,NA
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-01-19,2000,1,Residue: Non-filterable (TSS),3,mg/L,NA,<
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-11-20,2000,11,Oxygen Dissolved,3.92,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-11-29,2000,11,Temperature,5.2,C,NA,NA
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2001-01-29,2001,1,pH,6.46,pH units,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-07-31,2000,7,Oxygen Dissolved,4.1,mg/L,NA,NA
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-07-28,2000,7,Oxygen Dissolved,8.6,mg/L,NA,NA
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1982-08-19,1982,8,Specific Conductance,220,uS/cm,NA,NA
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1981-12-17,1981,12,pH,6.62,pH units,NA,NA
