ems_id,monitoring_location,date,year,month,parameter,param_abb,result,unit,method_detection_limit,result_letter,below_detect,latitude,longitude
0400767,BUCK CREEK AT KLO BRIDGE SOUTH OF HOUSTON PE04475 EQUITY SILVER,2022-08-31,2022,8,Phosphorus Total,tp,0.062,mg/L,0.05,NA,FALSE,54.18869,-126.50292
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2023-11-29,2023,11,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2024-04-30,2024,4,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.11585,-126.16313
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2023-06-26,2023,6,Nitrate (NO3) Dissolved,no3,0.025,mg/L,0.025,<,TRUE,54.12127,-126.16326
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-05-08,1984,5,Phosphorus Ort.Dis-P,srp,0.013,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700147,EQUITY EAST PIEZOMETER BELOW SEEPAGE POND,1983-02-08,1983,2,Nitrogen Ammonia Dissolved,nh3,0.049,mg/L,NA,NA,FALSE,54.2122,-126.2583
0400201,BULKLEY R CONTROL AT HOUSTON EAST BRIDGE,1975-07-17,1975,7,Nitrogen Kjel.Tot(N),tkn,0.26,mg/L,NA,NA,FALSE,54.4044,-126.6389
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1991-08-07,1991,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.16,mg/L,NA,NA,FALSE,54.1769,-126.3597
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-05-13,1997,5,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-08-29,1997,8,Phosphorus Total,tp,0.67,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-11,1996,7,Phosphorus Ort.Dis-P,srp,0.5,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-06-12,1996,6,Phosphorus Total,tp,0.088,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-01-13,1998,1,Nitrogen Ammonia Dissolved,nh3,0.011,mg/L,0.005,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-09-02,1998,9,Phosphorus Ort.Dis-P,srp,0.5,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-11-17,1999,11,Phosphorus Ort.Dis-P,srp,1.83,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-10-18,2000,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.037,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2020-07-20,2020,7,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-08-31,2020,8,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2022-05-02,2022,5,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.1556,-126.3069
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2023-05-15,2023,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-09-26,2024,9,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.12127,-126.16326
0400201,BULKLEY R CONTROL AT HOUSTON EAST BRIDGE,1974-09-17,1974,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.4044,-126.6389
0700164,GOLDCORP EQUITY SILVER MINE (PE04475) PIEZOMETER RH-82-03,1983-02-08,1983,2,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.05,mg/L,NA,NA,FALSE,54.10454,-126.1782
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1986-09-09,1986,9,Phosphorus Ort.Dis-P,srp,0.003,mg/L,NA,<,TRUE,54.3936,-126.6725
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-04-23,1985,4,Phosphorus Total,tp,0.059,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1989-09-21,1989,9,Phosphorus Ort.Dis-P,srp,0.017,mg/L,NA,NA,FALSE,54.1769,-126.3597
E229017,PR-08856 LEACHATE LAGOON 1997,1997-10-30,1997,10,Phosphorus Ort.Dis-P,srp,0.86,mg/L,NA,NA,FALSE,54.4442,-126.5225
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-03-19,1997,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.056,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-02-19,1997,2,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,NA,NA,FALSE,54.4006,-126.6675
E235012,VANNER BYMAN WELL,1998-11-30,1998,11,Nitrate (NO3) Dissolved,no3,0.032,mg/L,NA,NA,FALSE,54.5169,-126.4437
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-04-14,1999,4,Nitrate (NO3) Dissolved,no3,0.105,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-08-11,1999,8,Phosphorus Ort.Dis-P,srp,0.47,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-05-17,2000,5,Nitrogen - Nitrite Dissolved (NO2),no2,0.009,mg/L,NA,NA,FALSE,54.3936,-126.6725
E228920,MR-8856 KNOCKHOLT LANDFILL WELL BH-3,2000-11-21,2000,11,Phosphorus Total,tp,56,mg/L,5,NA,FALSE,54.4414,-126.5306
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2004-10-13,2004,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.002,mg/L,0.002,NA,FALSE,54.4419,-126.525
E238628,MCQUARRIE CREEK REF,2004-08-31,2004,8,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,0.005,<,TRUE,54.55,-126.6
E238566,UPPER AILPORT CREEK U/S,2004-09-09,2004,9,Phosphorus Ort.Dis-P,srp,0.002,mg/L,0.001,NA,FALSE,54.4844,-126.1292
E228917,MR-8856 KNOCKHOLT LANDFILL WELL BH-1,2004-10-13,2004,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.017,mg/L,0.002,NA,FALSE,54.4389,-126.5272
E294172,WQ E3 (GOOSLY N FSR),2013-09-26,2013,9,Phosphorus Ort.Dis-P,srp,0.027,mg/L,0.001,NA,FALSE,54.158409,-126.312419
E294171,WQ E2 (PARROT FSR),2014-05-14,2014,5,Nitrogen Kjel.Tot(N),tkn,0.579,mg/L,0.02,NA,FALSE,54.158524,-126.313944
E294172,WQ E3 (GOOSLY N FSR),2014-05-14,2014,5,Nitrogen Kjel.Tot(N),tkn,0.581,mg/L,0.02,NA,FALSE,54.158409,-126.312419
E294174,WQ E5 (ALLEN CR),2015-09-23,2015,9,Phosphorus Ort.Dis-P,srp,0.048,mg/L,0.001,NA,FALSE,54.1333,-126.157254
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-02-20,2019,2,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2019-08-26,2019,8,Phosphorus Total Dissolved,tdp,2.5,mg/L,2.5,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-09-30,2019,9,Nitrate (NO3) Dissolved,no3,0.22,mg/L,0.025,NA,FALSE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-12-16,2019,12,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.2634,mg/L,NA,NA,FALSE,54.12127,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2020-01-27,2020,1,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-04-27,2020,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.1294,mg/L,NA,NA,FALSE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-12-16,2021,12,Nitrogen - Nitrite Dissolved (NO2),no2,0.0011,mg/L,0.001,NA,FALSE,54.12127,-126.16326
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2022-05-31,2022,5,Phosphorus Total Dissolved,tdp,1,mg/L,1,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2023-03-27,2023,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-02-27,2024,2,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2024-06-17,2024,6,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2024-09-26,2024,9,Phosphorus Total,tp,0.1,mg/L,0.1,<,TRUE,54.11585,-126.16313
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-08-31,1987,8,Nitrogen Kjel.Tot(N),tkn,0.26,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1989-05-09,1989,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1556,-126.3069
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1991-05-28,1991,5,Nitrogen Kjel.Tot(N),tkn,0.31,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-05-13,1997,5,Nitrogen - Nitrite Dissolved (NO2),no2,0.003,mg/L,NA,NA,FALSE,54.4006,-126.6675
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1987-02-23,1987,2,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.2,mg/L,NA,NA,FALSE,54.1619,-126.2922
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1989-11-28,1989,11,Nitrogen Ammonia Dissolved,nh3,13.2,mg/L,NA,NA,FALSE,54.395,-126.67
E206292,BULKLEY LAKE AT DEEPEST POINT,1985-06-10,1985,6,Phosphorus Total,tp,0.037,mg/L,NA,NA,FALSE,54.3781,-126.1017
E207068,MAXAN CREEK AT CONFLUENCE WITH BULKLEY LAKE,1987-07-30,1987,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.381100000000004,-126.1269
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-07-15,1996,7,Phosphorus Ort.Dis-P,srp,0.6,mg/L,NA,NA,FALSE,54.395,-126.67
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1991-08-07,1991,8,Nitrogen Kjel.Tot(N),tkn,0.25,mg/L,NA,NA,FALSE,54.1769,-126.3597
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2011-07-27,2011,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.909,mg/L,0.004,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2012-09-18,2012,9,Phosphorus Total,tp,0.113,mg/L,0.01,NA,FALSE,54.395,-126.67
E307184,UBR NORTH ROAD,2017-05-10,2017,5,Nitrogen Ammonia Dissolved,nh3,0.0092,mg/L,0.005,NA,FALSE,54.39864,-126.718
0700108,FOXY C UPSTREAM OF BRIDGE,2017-07-12,2017,7,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.3214,-126.1261
E307186,UBR D/S BULKLEY LAKE,2017-03-08,2017,3,Nitrogen - Nitrite Dissolved (NO2),no2,0.001,mg/L,0.001,<,TRUE,54.40307,-126.171
E307185,MCQUARRIE CREEK - LOWER,2017-01-03,2017,1,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,0.005,<,TRUE,54.51389,-126.4636
E219804,BUCK CREEK D/S HIGHWAY 16 (U/S HOUSTON STP),2017-03-08,2017,3,Phosphorus Ort.Dis-P,srp,0.0236,mg/L,0.001,NA,FALSE,54.4026,-126.654
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2018-11-26,2018,11,Nitrate (NO3) Dissolved,no3,0.033,mg/L,0.025,NA,FALSE,54.11576,-126.1701
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-08-26,2019,8,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.1504,mg/L,NA,NA,FALSE,54.12127,-126.16326
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2020-07-13,2020,7,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.2153,-126.24
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2020-04-27,2020,4,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2020-07-27,2020,7,Phosphorus Total,tp,1,mg/L,1,<,TRUE,54.10468,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2021-04-26,2021,4,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2021-05-10,2021,5,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-09-27,2021,9,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.12127,-126.16326
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2021-10-18,2021,10,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.2153,-126.24
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2022-06-04,2022,6,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.11576,-126.1701
0400767,BUCK CREEK AT KLO BRIDGE SOUTH OF HOUSTON PE04475 EQUITY SILVER,2022-08-31,2022,8,Nitrate (NO3) Dissolved,no3,0.005,mg/L,0.005,<,TRUE,54.18869,-126.50292
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2022-08-10,2022,8,Phosphorus Total Dissolved,tdp,0.0195,mg/L,0.002,NA,FALSE,54.2153,-126.24
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2022-09-26,2022,9,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-01-29,2024,1,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-01-29,2024,1,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.215,mg/L,NA,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-04-30,2024,4,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2023-06-26,2023,6,Phosphorus Total,tp,1,mg/L,1,<,TRUE,54.10468,-126.16326
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-09-20,1982,9,Nitrogen Kjel.Tot(N),tkn,0.28,mg/L,NA,NA,FALSE,54.1769,-126.3597
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-10-14,1982,10,Phosphorus Total,tp,12200,ug/g,NA,NA,FALSE,54.1769,-126.3597
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1984-05-16,1984,5,Phosphorus Ort.Dis-P,srp,0.003,mg/L,NA,<,TRUE,54.1769,-126.3597
0400297,BULKLEY RIVER U/S HOUSTON STP,1975-06-25,1975,6,Nitrate (NO3) Dissolved,no3,0.02,mg/L,NA,<,TRUE,54.4006,-126.6675
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1983-05-04,1983,5,Nitrogen Kjel.Tot(N),tkn,0.4,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-02-12,1985,2,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.1,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-09-10,1985,9,Phosphorus Total,tp,0.011,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1986-06-02,1986,6,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1681,-126.3322
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1975-05-20,1975,5,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1975-05-20,1975,5,Nitrate (NO3) Dissolved,no3,0.02,mg/L,NA,<,TRUE,54.3967,-126.7092
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-02-17,1986,2,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.04,mg/L,NA,NA,FALSE,54.1556,-126.3069
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,1989-10-17,1989,10,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.05,mg/L,NA,NA,FALSE,54.1681,-126.3322
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-03-19,1986,3,Phosphorus Ort.Dis-P,srp,0.099,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1987-09-08,1987,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.3936,-126.6725
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-06-12,1985,6,Nitrogen Ammonia Dissolved,nh3,0.012,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400297,BULKLEY RIVER U/S HOUSTON STP,1989-07-31,1989,7,Nitrogen Ammonia Dissolved,nh3,0.014,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1983-12-05,1983,12,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.07,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1983-08-10,1983,8,Phosphorus Total,tp,1670,ug/g,NA,NA,FALSE,54.1619,-126.2922
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1974-07-10,1974,7,Nitrogen Ammonia Dissolved,nh3,0.019,mg/L,NA,NA,FALSE,54.3936,-126.6725
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-10-14,1982,10,Phosphorus Total,tp,11400,ug/g,NA,NA,FALSE,54.1769,-126.3597
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-10-14,1982,10,Phosphorus Total,tp,10100,ug/g,NA,NA,FALSE,54.1769,-126.3597
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-07-14,1987,7,Phosphorus Total,tp,0.029,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1991-07-31,1991,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.3936,-126.6725
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-04-21,1987,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,NA,FALSE,54.1556,-126.3069
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-09-10,1985,9,Phosphorus Total Dissolved,tdp,0.007,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400297,BULKLEY RIVER U/S HOUSTON STP,1991-07-31,1991,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
E235011,PEROW CREEK SOUTH OF PEROW LANDFILL PR03782,1998-11-30,1998,11,Phosphorus Ort.Dis-P,srp,0.05,mg/L,NA,<,TRUE,54.5232,-126.4468
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-05-18,1999,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.022,mg/L,NA,NA,FALSE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-22,1999,7,Phosphorus Ort.Dis-P,srp,0.37,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-06-23,2000,6,Phosphorus Ort.Dis-P,srp,0.77,mg/L,NA,NA,FALSE,54.395,-126.67
E228917,MR-8856 KNOCKHOLT LANDFILL WELL BH-1,2006-11-19,2006,11,Nitrate (NO3) Dissolved,no3,0.004,mg/L,NA,NA,FALSE,54.4389,-126.5272
E257277,MR-8856 BULKLEY RIVER DOWNSTREAM OF KNOCKHOLT LANDFILL,2006-11-19,2006,11,Phosphorus Total,tp,0.1,mg/L,0.1,<,TRUE,54.444,-126.5595
0400297,BULKLEY RIVER U/S HOUSTON STP,2011-07-27,2011,7,Phosphorus Total Dissolved,tdp,0.019,mg/L,0.01,NA,FALSE,54.4006,-126.6675
E294172,WQ E3 (GOOSLY N FSR),2014-04-30,2014,4,Nitrogen Kjel.Tot(N),tkn,0.435,mg/L,0.02,NA,FALSE,54.158409,-126.312419
E294172,WQ E3 (GOOSLY N FSR),2013-09-26,2013,9,Nitrogen Ammonia Dissolved,nh3,0.081,mg/L,0.005,NA,FALSE,54.158409,-126.312419
E294173,WQ E4 (47.5 PARROT FSR),2014-06-25,2014,6,Nitrogen Total,tn,0.337,mg/L,0.02,NA,FALSE,54.142522,-126.268519
E294170,WQ E1 (GOOSLY LAKE TRIB),2013-11-21,2013,11,Nitrogen Ammonia Dissolved,nh3,0.015,mg/L,0.005,NA,FALSE,54.167388,-126.351261
E294171,WQ E2 (PARROT FSR),2015-07-22,2015,7,Phosphorus Ort.Dis-P,srp,0.021,mg/L,0.001,NA,FALSE,54.158524,-126.313944
E294172,WQ E3 (GOOSLY N FSR),2015-10-22,2015,10,Phosphorus Ort.Dis-P,srp,0.019,mg/L,0.001,NA,FALSE,54.158409,-126.312419
E278909,OBS WELL 386 - HOUSTON,2016-07-05,2016,7,Phosphorus Total Dissolved,tdp,0.0111,mg/L,0.002,NA,FALSE,54.400036,-126.655455
E307225,MCQUARRIE CREEK UPPER,2017-03-08,2017,3,Phosphorus Total Dissolved,tdp,0.0035,mg/L,0.002,NA,FALSE,54.556164,-126.579686
E307185,MCQUARRIE CREEK - LOWER,2017-06-12,2017,6,Nitrate (NO3) Dissolved,no3,0.0061,mg/L,0.005,NA,FALSE,54.51389,-126.4636
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2017-03-27,2017,3,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2117,-126.2878
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2018-05-14,2018,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2018-03-26,2018,3,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2117,-126.2878
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2018-12-17,2018,12,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2019-05-27,2019,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2023-03-27,2023,3,Phosphorus Total,tp,0.081,mg/L,0.05,NA,FALSE,54.1681,-126.3322
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2021-07-26,2021,7,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-09-27,2021,9,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,0.005,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-01-27,2020,1,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,2021-05-17,2021,5,Phosphorus Total Dissolved,tdp,0.6,mg/L,0.6,<,TRUE,54.2044,-126.2806
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-09-27,2021,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.0752,mg/L,NA,<,TRUE,54.12127,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2021-10-25,2021,10,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.1681,-126.3322
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2022-07-11,2022,7,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.2117,-126.2878
